,SalePrice,SqFtTotLiving,ZipCode
46951,590000,1370.0,98045
46977,670000,4360.0,98092
46990,320000,720.0,98108
46995,240000,720.0,98108
47034,360000,1870.0,98002
47037,249950,1040.0,98002
47040,550000,2690.0,98002
47043,335000,1190.0,98002
47055,672000,2360.0,98014
47057,650000,2100.0,98014
47058,676100,2310.0,98014
47061,399950,1070.0,98045
47062,529000,1400.0,98045
47063,530000,1430.0,98045
47069,410000,1920.0,98045
47070,472000,2080.0,98045
47076,525000,1910.0,98045
47077,525000,1910.0,98045
47078,584000,2300.0,98045
47081,480000,1270.0,98045
47082,357000,1440.0,98045
47083,398500,1390.0,98045
47086,419000,990.0,98045
47088,483000,1600.0,98045
47091,368000,1590.0,98045
47092,500000,2150.0,98045
47094,455000,1400.0,98045
47095,440000,1390.0,98045
47099,283500,926.0,98002
47100,340000,1130.0,98002
47101,357000,1570.0,98002
47103,417500,2090.0,98002
47105,230000,1050.0,98002
47119,246000,900.0,98002
47121,340000,1280.0,98002
47122,200000,1280.0,98002
47123,285000,1070.0,98002
47131,760000,2050.0,98045
47132,755000,1880.0,98045
47133,710000,2650.0,98045
47135,742500,2290.0,98045
47152,999000,3950.0,98045
47153,965000,2930.0,98045
47156,410000,2440.0,98118
47157,500000,910.0,98118
47160,598000,2060.0,98118
47161,460000,1580.0,98108
47162,451000,960.0,98108
47164,406000,1410.0,98108
47165,445000,1910.0,98108
47175,420000,1560.0,98168
47178,350000,1070.0,98168
47184,359000,1620.0,98002
47187,367000,1480.0,98002
47188,370000,1520.0,98002
47190,374300,1650.0,98002
47191,325000,1600.0,98002
47208,370000,2150.0,98168
47209,439000,1870.0,98168
47211,555000,2580.0,98168
47215,442000,1770.0,98168
47216,460000,3220.0,98168
47218,310000,990.0,98168
47222,400000,1450.0,98168
47224,285000,820.0,98168
47262,399000,1610.0,98002
47265,499950,1460.0,98014
47266,503000,1450.0,98014
47267,393000,1600.0,98002
47268,420000,1620.0,98002
47270,397500,1600.0,98002
47271,405000,1600.0,98002
47273,432000,2110.0,98002
47274,392000,1676.0,98002
47277,400000,2120.0,98002
47279,431000,2410.0,98002
47281,493000,2120.0,98002
47283,250000,1010.0,98224
47286,646400,2760.0,98224
47287,350000,1410.0,98224
47291,500000,2490.0,98001
47293,1200000,1160.0,98125
47294,1525000,1700.0,98125
47298,1620000,1830.0,98125
47299,2400000,4120.0,98125
47300,1750000,2340.0,98125
47311,279000,860.0,98168
47313,425000,750.0,98168
47315,429950,1410.0,98168
47317,390000,1170.0,98168
47318,470000,2310.0,98168
47319,341650,910.0,98168
47322,1135000,2670.0,98115
47326,1700000,3300.0,98115
47327,1575000,3280.0,98115
47329,600000,2820.0,98168
47330,775000,2220.0,98155
47332,800000,2200.0,98052
47333,575000,1780.0,98045
47335,710000,1010.0,98199
47336,750000,1620.0,98199
47337,1385000,3600.0,98199
47338,875000,1570.0,98177
47340,1567500,2330.0,98112
47341,720000,1200.0,98007
47343,535000,1270.0,98007
47344,685000,3050.0,98007
47347,694000,1720.0,98008
47351,939000,2920.0,98008
47352,930000,2940.0,98008
47355,930000,2640.0,98008
47357,688600,1230.0,98008
47358,760000,1230.0,98008
47363,835000,1650.0,98007
47364,505000,1200.0,98133
47366,630000,3030.0,98058
47375,875000,1920.0,98116
47377,1350000,3830.0,98116
47378,1850000,4180.0,98075
47382,1290000,1730.0,98075
47384,1212000,2620.0,98007
47386,1250000,3620.0,98007
47388,1000000,2350.0,98007
47390,1188000,3290.0,98007
47394,409000,1110.0,98106
47395,500000,1080.0,98106
47396,512000,1060.0,98106
47397,475000,1080.0,98106
47398,480000,1080.0,98106
47400,550000,740.0,98106
47402,280000,1060.0,98106
47412,3607500,2900.0,98040
47415,480000,1660.0,98178
47418,400000,1820.0,98178
47423,795000,2940.0,98108
47424,797950,2780.0,98108
47438,160000,1310.0,98055
47440,245000,1200.0,98055
47442,600000,2680.0,98055
47444,456000,2140.0,98055
47445,425000,1510.0,98055
47446,444000,1170.0,98055
47447,450000,1240.0,98055
47449,620271,1480.0,98072
47450,615000,1710.0,98133
47457,940000,1730.0,98115
47458,1400000,2310.0,98115
47459,1065000,1660.0,98115
47464,1565000,2980.0,98115
47473,479000,890.0,98155
47482,470000,1430.0,98155
47486,560000,4300.0,98059
47491,778000,1840.0,98033
47494,1435000,2990.0,98033
47497,1050000,2910.0,98115
47498,1400525,2340.0,98115
47518,875000,1510.0,98033
47525,302112,1580.0,98023
47528,615000,2980.0,98031
47529,578000,2540.0,98031
47531,585000,3070.0,98031
47536,2750000,4480.0,98008
47537,2725000,3450.0,98008
47542,1775100,3420.0,98008
47548,559400,1230.0,98136
47550,555000,1230.0,98136
47551,549000,1230.0,98136
47556,605000,890.0,98116
47561,680000,1590.0,98033
47562,685000,1830.0,98033
47563,1000000,1830.0,98033
47564,885000,1350.0,98033
47566,855080,2560.0,98033
47567,505000,2340.0,98059
47568,400000,1730.0,98059
47571,650000,970.0,98052
47572,622500,1330.0,98052
47573,818000,1240.0,98052
47574,435000,1500.0,98038
47575,479000,1740.0,98038
47576,552950,2470.0,98038
47578,465000,2110.0,98038
47579,420000,1330.0,98038
47580,425000,1520.0,98038
47586,783000,1480.0,98107
47587,760000,1440.0,98107
47589,749950,1440.0,98107
47605,520000,890.0,98119
47607,785000,1560.0,98119
47627,1020000,1850.0,98119
47632,856500,1360.0,98103
47633,718000,960.0,98107
47634,715000,800.0,98107
47640,2000000,1850.0,98102
47641,2500000,1850.0,98102
47643,420000,950.0,98126
47645,520000,1190.0,98126
47648,512500,1110.0,98126
47649,525000,970.0,98126
47651,397000,960.0,98126
47652,605000,1410.0,98126
47656,465000,1050.0,98126
47657,450000,1010.0,98126
47658,485000,1080.0,98126
47663,450000,1300.0,98126
47666,480000,700.0,98126
47668,534950,1420.0,98126
47669,325000,700.0,98126
47670,345000,700.0,98126
47672,425000,950.0,98126
47673,399000,670.0,98126
47674,449950,980.0,98126
47676,463000,880.0,98126
47677,399500,710.0,98126
47678,277000,750.0,98146
47679,418000,750.0,98146
47680,495000,2140.0,98126
47681,405000,740.0,98126
47682,413000,830.0,98126
47686,408000,670.0,98146
47708,365500,1080.0,98042
47722,558000,2090.0,98042
47729,350000,1380.0,98168
47730,375000,1010.0,98168
47731,290000,1260.0,98168
47734,407000,2200.0,98056
47736,450000,1800.0,98058
47737,405000,2330.0,98058
47738,395000,1820.0,98058
47739,385000,1100.0,98058
47746,860000,1970.0,98126
47752,314950,940.0,98002
47764,299000,940.0,98002
47768,1735000,2610.0,98040
47770,850000,1730.0,98177
47773,950000,3080.0,98034
47774,945000,1940.0,98115
47775,1398000,2620.0,98033
47780,1305000,3600.0,98006
47783,1399950,4220.0,98075
47784,439950,2236.0,98023
47786,1250000,3360.0,98074
47787,845000,2910.0,98074
47793,800000,2030.0,98074
47794,900000,3130.0,98074
47795,975000,1880.0,98074
47796,850000,2030.0,98074
47800,785000,3700.0,98074
47801,775000,1740.0,98074
47803,913500,2700.0,98074
47806,1225000,2520.0,98074
47808,1100000,3024.0,98074
47809,1090000,3460.0,98074
47810,1130000,3570.0,98074
47811,675000,1970.0,98074
47812,920000,2240.0,98074
47813,780000,2370.0,98074
47814,875000,3420.0,98074
47816,999950,3050.0,98074
47817,1175000,3140.0,98074
47819,1075000,3180.0,98074
47820,1199995,3130.0,98074
47823,1118000,2750.0,98074
47824,675000,1350.0,98074
47825,775000,1930.0,98074
47828,956000,2670.0,98074
47830,915000,3580.0,98074
47831,915000,2520.0,98074
47832,890000,2990.0,98074
47833,884100,2440.0,98074
47835,1125000,3100.0,98074
47838,815000,2500.0,98074
47839,930000,3010.0,98074
47841,836000,2740.0,98074
47843,935000,2820.0,98074
47844,884000,3230.0,98074
47846,785000,2880.0,98074
47848,1575000,4270.0,98074
47850,608000,1680.0,98074
47851,505000,1740.0,98074
47852,795000,2600.0,98074
47854,690000,2050.0,98074
47856,824000,3220.0,98074
47863,407800,1560.0,98074
47871,550000,2300.0,98177
47873,709000,2560.0,98125
47878,1100000,3110.0,98053
47906,731500,2370.0,98045
47909,854000,1810.0,98117
47910,854000,1810.0,98117
47913,715450,1290.0,98117
47918,1100000,1450.0,98117
47920,94341,1260.0,98117
47921,635000,1260.0,98117
47924,786000,1030.0,98107
47931,1150000,1630.0,98117
47934,650000,1860.0,98117
47940,1132950,2080.0,98117
47941,661500,1340.0,98117
47944,875000,1570.0,98117
47948,1570000,2750.0,98117
47949,635000,1020.0,98117
47950,785000,1390.0,98117
47955,745000,1340.0,98117
47960,875000,1500.0,98117
47962,675000,1300.0,98117
47964,690000,1710.0,98117
47969,864000,1860.0,98117
47977,1390000,1980.0,98117
47979,971000,2230.0,98117
47980,971000,2230.0,98117
47981,625000,970.0,98117
47991,1095000,1890.0,98117
47993,695000,1100.0,98117
47995,895000,2140.0,98117
47996,805000,1580.0,98117
47998,721000,710.0,98117
48001,1595000,3740.0,98117
48002,1100000,2010.0,98117
48004,845000,1340.0,98117
48007,699000,1220.0,98117
48008,699000,1320.0,98117
48009,730000,1170.0,98117
48010,915000,1960.0,98117
48015,459950,1890.0,98146
48019,470000,1060.0,98146
48022,825000,1820.0,98117
48024,369500,960.0,98198
48026,372000,1350.0,98032
48028,370000,970.0,98032
48029,200000,970.0,98032
48030,375000,1530.0,98032
48031,397000,990.0,98032
48034,350000,1320.0,98032
48035,535000,1810.0,98198
48037,490000,1950.0,98198
48040,407000,2130.0,98198
48041,400000,1530.0,98198
48042,380000,1060.0,98198
48043,380000,1060.0,98198
48045,342675,1010.0,98198
48046,331000,1500.0,98198
48047,990000,2520.0,98052
48048,150000,1080.0,98092
48049,325000,1080.0,98092
48050,380000,1560.0,98092
48053,1000000,1890.0,98027
48055,1200000,1960.0,98027
48078,705000,2090.0,98074
48079,760000,1580.0,98074
48082,285000,1350.0,98052
48084,711000,1980.0,98052
48088,658000,1990.0,98052
48089,600000,1330.0,98052
48100,1208000,3120.0,98008
48103,1400000,2510.0,98008
48104,870000,2910.0,98075
48105,850000,2140.0,98075
48106,630000,2590.0,98075
48108,961000,2190.0,98075
48109,842500,2590.0,98075
48136,1100000,2560.0,98075
48137,975000,2390.0,98075
48139,1170000,3140.0,98075
48141,1025000,3040.0,98075
48143,1030000,3260.0,98075
48193,1422000,3870.0,98075
48195,1100000,3440.0,98074
48208,858000,2160.0,98075
48209,792000,2070.0,98075
48215,425000,1850.0,98108
48216,725000,1850.0,98108
48221,600000,2170.0,98032
48229,1600000,2050.0,98115
48233,8000000,6440.0,98004
48247,799000,1480.0,98122
48248,790000,1560.0,98122
48251,640000,1500.0,98122
48252,390000,1060.0,98122
48258,665000,1780.0,98106
48259,435000,1040.0,98106
48263,799950,2040.0,98106
48264,760000,3110.0,98106
48268,835000,2250.0,98106
48277,499000,1030.0,98144
48281,490000,1038.0,98144
48283,201361,1900.0,98144
48304,779950,1410.0,98144
48309,659999,1250.0,98144
48314,796000,1810.0,98144
48325,1100000,1960.0,98144
48336,749950,1600.0,98144
48344,800000,1880.0,98108
48346,693450,2440.0,98108
48347,480000,1800.0,98108
48354,678750,2790.0,98108
48364,499950,950.0,98108
48365,449950,950.0,98108
48368,575950,1260.0,98108
48369,579450,1260.0,98108
48370,699000,1360.0,98108
48371,699000,1940.0,98108
48372,699000,1940.0,98108
48376,509000,1970.0,98108
48379,819000,1800.0,98107
48380,861000,1840.0,98107
48383,826000,1450.0,98107
48385,680000,1100.0,98107
48387,1120000,2370.0,98107
48388,600000,1220.0,98107
48389,715000,1180.0,98107
48390,1095000,3000.0,98107
48392,769950,1630.0,98107
48395,950000,1680.0,98107
48399,875000,3410.0,98178
48400,1420000,3290.0,98040
48401,1070816,2260.0,98033
48424,755000,2170.0,98011
48426,260000,1440.0,98032
48427,235000,1440.0,98032
48429,814000,1960.0,98034
48430,718500,1820.0,98034
48432,899000,2400.0,98052
48438,630500,1280.0,98070
48449,838000,2570.0,98075
48451,1060100,2440.0,98005
48454,484000,2200.0,98055
48456,485000,1650.0,98055
48457,520000,1640.0,98055
48459,329000,890.0,98055
48469,900000,1380.0,98178
48470,285000,1950.0,98155
48473,560000,890.0,98155
48479,475000,1310.0,98155
48480,750000,1150.0,98155
48487,830000,1670.0,98155
48489,850000,2080.0,98155
48497,454000,1800.0,98042
48500,469000,2460.0,98042
48502,1240000,2670.0,98005
48512,426290,1450.0,98038
48515,830000,1890.0,98116
48516,765000,1130.0,98116
48603,940000,2730.0,98077
48604,1150000,3420.0,98077
48605,980000,2720.0,98077
48613,307150,1010.0,98022
48615,400000,1600.0,98003
48617,391000,1780.0,98003
48618,392000,1500.0,98003
48621,456000,2730.0,98003
48622,480000,2210.0,98003
48623,365000,1370.0,98003
48625,400000,1520.0,98003
48629,331000,1620.0,98003
48631,380000,1750.0,98003
48632,372000,1500.0,98003
48634,238000,1810.0,98003
48635,1170000,2800.0,98122
48636,911000,2000.0,98122
48640,540000,600.0,98116
48641,820000,1680.0,98116
48642,815000,2360.0,98116
48646,627000,1300.0,98116
48647,839000,1680.0,98116
48649,620000,980.0,98116
48653,930000,2600.0,98116
48655,650000,1960.0,98116
48658,1150000,2800.0,98116
48661,790000,1690.0,98116
48662,999950,2370.0,98116
48665,297000,720.0,98178
48666,500000,2000.0,98178
48667,960000,4350.0,98023
48669,1500500,2370.0,98105
48672,530000,1000.0,98177
48686,700000,1260.0,98117
48687,743000,1150.0,98117
48688,632000,1430.0,98117
48689,660000,1540.0,98117
48690,668000,1360.0,98107
48692,855000,1840.0,98117
48693,855000,1840.0,98117
48695,689000,960.0,98117
48696,735700,1380.0,98117
48700,1075000,2740.0,98040
48706,1275000,3420.0,98040
48707,1300000,2730.0,98040
48710,1158000,2200.0,98005
48713,444750,1890.0,98065
48722,530000,1000.0,98155
48730,1294500,2780.0,98105
48733,1000000,1730.0,98105
48735,1790000,2520.0,98105
48737,1050000,2060.0,98105
48738,1470000,1920.0,98105
48741,1335000,2480.0,98105
48747,890000,3500.0,98177
48748,1405000,4150.0,98177
48749,1270000,2520.0,98116
48752,550000,1130.0,98116
48753,547100,810.0,98116
48754,790000,1710.0,98116
48755,1499500,3540.0,98116
48756,655000,1520.0,98116
48758,790000,1450.0,98136
48759,750000,1940.0,98136
48761,580000,1620.0,98136
48764,565000,1520.0,98136
48770,659000,1320.0,98136
48771,625000,1610.0,98136
48772,820000,2000.0,98136
48773,712000,980.0,98136
48777,625000,1150.0,98136
48779,520000,760.0,98136
48784,715000,1880.0,98136
48789,825000,1510.0,98136
48794,915000,2040.0,98136
48795,645000,1100.0,98136
48796,835000,1800.0,98136
48799,540000,700.0,98136
48800,600000,670.0,98136
48802,600000,1070.0,98136
48803,519000,1020.0,98136
48804,983000,1620.0,98136
48810,675000,1460.0,98136
48823,780000,1770.0,98136
48828,525000,1320.0,98136
48830,775000,1570.0,98136
48835,620000,710.0,98136
48837,865000,2250.0,98136
48839,835000,1130.0,98136
48842,750000,1440.0,98136
48846,800000,2240.0,98136
48854,585000,840.0,98136
48856,675000,1400.0,98136
48857,630000,870.0,98136
48859,600000,870.0,98136
48862,1275000,2940.0,98136
48864,589990,1080.0,98136
48865,935000,2570.0,98136
48867,627000,1040.0,98136
48870,410000,660.0,98136
48871,985000,2530.0,98136
48873,750000,1360.0,98136
48881,710000,2520.0,98126
48882,780000,650.0,98126
48891,812500,3130.0,98166
48892,605000,1960.0,98166
48897,485000,840.0,98166
48898,1226000,2180.0,98166
48899,1226000,590.0,98166
48900,644000,1527.0,98166
48902,344000,1220.0,98032
48903,415000,1560.0,98032
48907,994900,2150.0,98177
48911,655000,2380.0,98166
48913,450000,850.0,98166
48917,589000,1700.0,98166
48925,880000,3540.0,98166
48927,550000,2010.0,98166
48928,960000,3012.0,98166
48929,450000,1350.0,98166
48930,825000,2220.0,98166
48935,353700,1160.0,98166
48938,1348000,3170.0,98166
48939,1295000,3680.0,98177
48941,1275000,2780.0,98177
48944,820000,2520.0,98177
48946,975000,2200.0,98177
48948,719000,1130.0,98177
48950,610000,1960.0,98146
48951,935000,2350.0,98126
48953,1750000,4120.0,98126
48955,736400,2900.0,98116
48986,530000,1490.0,98136
48990,650000,2320.0,98133
48992,635000,1870.0,98133
49021,440000,790.0,98178
49023,430000,1560.0,98178
49024,380000,1060.0,98178
49025,575000,2420.0,98178
49026,205000,810.0,98178
49029,605000,1310.0,98144
49030,548000,910.0,98144
49053,2230000,3450.0,98119
49054,400000,1440.0,98119
49058,1324000,2740.0,98155
49059,846000,1940.0,98155
49060,835000,2400.0,98155
49070,515000,1460.0,98125
49183,437000,1960.0,98003
49201,599950,3380.0,98023
49229,339000,1380.0,98198
49230,348000,970.0,98198
49234,350000,1890.0,98198
49239,400000,2270.0,98198
49243,336950,1130.0,98198
49249,399950,1380.0,98198
49250,365000,1010.0,98198
49251,404500,1270.0,98198
49256,325000,1100.0,98198
49259,315000,710.0,98178
49261,300000,700.0,98178
49267,94500,1280.0,98178
49270,209000,1500.0,98178
49271,450000,1500.0,98178
49274,353000,1420.0,98178
49276,350000,2010.0,98178
49279,700000,4190.0,98028
49335,440000,1890.0,98146
49336,590000,2370.0,98146
49340,590000,1930.0,98146
49344,648500,2420.0,98146
49345,640000,2450.0,98146
49346,639500,2450.0,98146
49351,385000,2120.0,98146
49356,820000,2160.0,98052
49359,427500,1330.0,98198
49366,560500,3500.0,98092
49367,575000,3100.0,98092
49370,739000,2750.0,98198
49371,570000,2500.0,98198
49377,755000,2650.0,98077
49378,830000,2760.0,98077
49380,915000,2830.0,98077
49381,936500,2650.0,98077
49383,925000,2680.0,98077
49398,593000,1150.0,98034
49401,280000,970.0,98001
49402,250000,970.0,98001
49405,391650,1620.0,98001
49406,396000,1580.0,98001
49408,309000,970.0,98001
49411,375000,1580.0,98001
49412,373000,1170.0,98001
49415,340000,1580.0,98001
49435,679900,2110.0,98011
49438,453500,2210.0,98030
49439,100000,1900.0,98030
49441,473000,1800.0,98030
49443,399000,1570.0,98030
49447,443000,1900.0,98030
49449,423000,1550.0,98030
49455,417500,1830.0,98030
49494,1075000,1470.0,98109
49550,360000,1310.0,98198
49551,564000,2054.0,98198
49553,4350000,5950.0,98040
49554,2270500,3920.0,98040
49557,396000,1810.0,98038
49559,550000,2260.0,98038
49560,750000,2100.0,98166
49561,910000,3420.0,98166
49585,403000,1300.0,98058
49590,510000,1820.0,98058
49599,692500,2850.0,98058
49601,729000,2640.0,98058
49607,530000,2440.0,98031
49609,1978888,4000.0,98005
49610,1560000,3160.0,98005
49611,1503000,3850.0,98077
49612,1180000,3220.0,98077
49615,1225000,3100.0,98077
49618,1330000,3600.0,98077
49619,1285000,3250.0,98077
49620,1400000,3420.0,98077
49621,1158000,3180.0,98077
49622,1598000,4390.0,98077
49623,1755000,6930.0,98077
49624,1245000,3280.0,98077
49628,1724500,5240.0,98077
49629,1300000,4020.0,98077
49630,710000,2500.0,98028
49631,712000,2500.0,98028
49633,819000,2520.0,98028
49645,400000,1660.0,98108
49649,231226,3700.0,98059
49662,615000,1920.0,98045
49669,248000,1460.0,98022
49674,1075000,2520.0,98116
49675,995000,2490.0,98116
49676,579950,3030.0,98038
49677,492000,2820.0,98038
49678,520000,2790.0,98038
49679,514000,2850.0,98038
49687,530000,1560.0,98125
49688,725500,1140.0,98125
49697,792000,2070.0,98074
49700,1350000,4010.0,98074
49701,736000,1790.0,98074
49702,835400,1920.0,98074
49705,628500,1730.0,98034
49706,539000,980.0,98034
49708,365000,960.0,98023
49710,769000,1520.0,98126
49711,355250,1400.0,98166
49713,990000,1010.0,98105
49717,1100000,2680.0,98052
49723,1220000,2230.0,98052
49727,1186000,3320.0,98052
49739,455000,2540.0,98056
49743,2000001,2620.0,98004
49748,2525000,3800.0,98155
49749,999950,2420.0,98155
49750,1000000,2220.0,98155
49751,1449000,3450.0,98155
49756,783000,1880.0,98155
49757,1390000,3950.0,98155
49758,575000,980.0,98155
49762,1550000,3750.0,98155
49764,855000,3070.0,98155
49766,870000,2580.0,98155
49767,780000,3100.0,98155
49770,985000,3590.0,98155
49772,575000,1600.0,98155
49773,780000,2420.0,98155
49779,385000,1200.0,98031
49780,310000,1060.0,98031
49781,365000,1670.0,98092
49782,349000,1180.0,98092
49783,391900,1870.0,98092
49784,330000,1410.0,98092
49785,353000,1220.0,98092
49787,425000,1840.0,98092
49792,400000,3880.0,98092
49793,277500,2280.0,98092
49795,373000,1530.0,98092
49796,445000,2980.0,98092
49797,310000,1610.0,98092
49801,161000,820.0,98106
49802,652500,2790.0,98106
49808,825000,1530.0,98008
49809,840000,1770.0,98008
49810,830000,1470.0,98008
49811,765000,1570.0,98008
49812,1103000,2530.0,98008
49814,801000,2540.0,98155
49815,735200,2040.0,98155
49816,1270000,3600.0,98155
49821,449950,1830.0,98042
49838,433000,2950.0,98031
49846,449000,2100.0,98042
49848,353000,1430.0,98042
49850,374000,1280.0,98042
49853,425000,1730.0,98042
49854,510000,2050.0,98042
49855,420000,1280.0,98042
49856,380000,1280.0,98042
49857,425000,2030.0,98042
49858,384950,1550.0,98042
49860,359950,1860.0,98038
49862,699450,1900.0,98133
49866,471000,1770.0,98042
49872,2725000,4000.0,98004
49875,685000,1140.0,98133
49888,910000,2300.0,98146
49889,681500,1400.0,98146
49890,850000,2220.0,98146
49891,600000,1390.0,98146
49897,1395000,3230.0,98146
49898,870000,2700.0,98146
49900,1900000,3320.0,98146
49903,1375000,1760.0,98146
49904,1282825,2470.0,98146
49907,775000,2780.0,98146
49908,1300000,4200.0,98146
49909,1300000,800.0,98146
49913,850000,2430.0,98146
49917,670000,1970.0,98146
49918,1175000,3140.0,98177
49920,1030000,2280.0,98177
49922,1035125,2830.0,98177
49923,970000,2770.0,98177
49928,2100000,3420.0,98040
49940,649950,2120.0,98045
49941,720000,2340.0,98045
49944,704900,2360.0,98045
49946,755000,2480.0,98045
49947,695000,2660.0,98045
49948,720000,2690.0,98045
49950,685000,2350.0,98045
49951,699950,1890.0,98045
49952,591000,2420.0,98045
49953,760000,2430.0,98045
49954,760000,2440.0,98045
49956,668500,2490.0,98045
49957,847500,2850.0,98045
49958,860000,3230.0,98045
49959,5300000,8920.0,98004
49960,6595000,5550.0,98004
49965,757000,2910.0,98059
49966,695000,2870.0,98059
49967,825000,3400.0,98059
49968,525000,1690.0,98059
49976,592025,2080.0,98056
49977,477500,1430.0,98056
49978,615000,1810.0,98056
49980,302765,1190.0,98056
49984,461000,1250.0,98056
49985,415000,940.0,98056
49989,449000,1980.0,98056
49990,320000,1090.0,98148
50006,414950,2030.0,98002
50008,545000,1140.0,98045
50009,515000,1340.0,98045
50013,600000,1490.0,98045
50016,455000,2850.0,98023
50025,395000,1750.0,98178
50026,565000,2260.0,98178
50029,490000,2059.0,98030
50031,487000,2059.0,98030
50051,435000,2880.0,98065
50055,660000,2320.0,98065
50162,1052000,2990.0,98008
50163,1199000,2900.0,98008
50168,425000,1690.0,98178
50170,1242000,2820.0,98006
50171,1400000,3810.0,98006
50172,1820000,3870.0,98006
50174,1350000,3040.0,98006
50177,1075000,2440.0,98006
50178,1187000,2310.0,98006
50184,358000,1410.0,98002
50185,325000,1790.0,98002
50186,310000,1680.0,98002
50187,300000,1650.0,98002
50191,279000,940.0,98002
50201,804000,2820.0,98059
50204,400000,1710.0,98056
50205,436000,1400.0,98056
50210,624999,2750.0,98019
50214,1186000,2590.0,98005
50215,815000,1370.0,98005
50217,1075000,1550.0,98005
50218,827000,1850.0,98005
50219,1220000,4300.0,98005
50220,1200000,3350.0,98005
50222,912000,1920.0,98005
50223,1050000,2200.0,98005
50224,895000,1920.0,98005
50231,325000,810.0,98178
50233,430000,1720.0,98178
50234,380000,790.0,98178
50235,154000,790.0,98178
50236,385000,1580.0,98178
50238,280000,870.0,98178
50239,435000,1580.0,98178
50240,335000,990.0,98178
50244,122245,1290.0,98178
50248,360000,820.0,98178
50254,539950,1960.0,98178
50257,275000,820.0,98178
50259,425000,910.0,98178
50260,350000,1060.0,98178
50261,418700,2200.0,98178
50262,385000,1920.0,98178
50263,385000,1320.0,98178
50265,451500,1640.0,98178
50267,420000,1150.0,98178
50268,305000,1030.0,98178
50270,461950,1850.0,98178
50271,3000,1310.0,98178
50275,415000,1420.0,98178
50277,282500,790.0,98178
50296,450000,970.0,98117
50305,899900,2000.0,98116
50322,365000,1400.0,98030
50324,485000,2680.0,98106
50326,468000,1560.0,98106
50327,632000,1980.0,98106
50330,520000,2000.0,98106
50331,598000,2350.0,98146
50335,550000,2070.0,98146
50341,595000,2140.0,98055
50342,595000,2140.0,98055
50343,425000,1340.0,98055
50347,360000,930.0,98055
50350,375000,910.0,98055
50351,208000,720.0,98055
50353,430000,1160.0,98055
50355,485000,1540.0,98055
50356,475000,1540.0,98055
50370,395000,2110.0,98042
50372,440000,1500.0,98188
50373,500000,1900.0,98188
50384,327500,1090.0,98065
50388,365000,970.0,98065
50391,412000,1410.0,98065
50392,460000,1250.0,98065
50393,340000,1250.0,98065
50395,468000,1500.0,98065
50396,538000,2020.0,98065
50402,400000,1100.0,98065
50406,450000,1060.0,98065
50409,479000,1470.0,98065
50410,525000,1580.0,98065
50417,407907,1640.0,98065
50431,948950,3200.0,98065
50433,1758000,6930.0,98065
50435,1200000,3770.0,98065
50436,1120000,3330.0,98065
50437,680000,2420.0,98065
50438,729000,2420.0,98065
50441,640000,2420.0,98065
50442,640000,2420.0,98065
50443,1300000,3630.0,98065
50444,752000,2550.0,98065
50446,875000,2950.0,98065
50447,895000,3210.0,98065
50450,786500,2630.0,98065
50451,650000,2220.0,98065
50452,490000,1680.0,98065
50453,725000,2070.0,98065
50454,736000,2500.0,98065
50455,722600,2190.0,98065
50456,607000,1890.0,98065
50457,575000,2420.0,98065
50458,677000,2420.0,98065
50459,650000,2360.0,98065
50460,680000,2420.0,98065
50461,570000,2370.0,98065
50462,662900,2320.0,98065
50464,625000,2390.0,98065
50468,689000,2550.0,98065
50469,729000,2760.0,98065
50470,617500,2760.0,98065
50472,649000,2120.0,98065
50474,820000,2710.0,98065
50476,580000,1540.0,98065
50477,600000,1800.0,98065
50482,620000,1540.0,98065
50483,620000,1800.0,98065
50485,1450000,4240.0,98065
50486,1540000,4370.0,98065
50488,930000,3670.0,98065
50491,805500,2720.0,98065
50492,1550000,4580.0,98065
50495,720000,2420.0,98065
50496,725000,2230.0,98065
50499,729000,2640.0,98065
50502,425000,1000.0,98065
50503,725000,2380.0,98065
50504,704500,2300.0,98065
50506,750000,2580.0,98065
50511,1285000,4370.0,98065
50512,665000,2360.0,98065
50513,693500,2780.0,98065
50514,645000,2780.0,98065
50516,660000,2480.0,98065
50517,684000,2480.0,98065
50518,645000,2640.0,98065
50523,675000,2610.0,98065
50524,675000,2610.0,98065
50526,766000,2470.0,98065
50529,597900,1470.0,98065
50530,715000,2330.0,98065
50531,610000,1530.0,98065
50532,649995,2310.0,98065
50533,649995,2310.0,98065
50535,1160000,3300.0,98065
50536,1685000,3430.0,98065
50537,810000,2660.0,98065
50539,619990,1630.0,98065
50542,710000,2820.0,98065
50544,602000,1470.0,98065
50547,670000,2720.0,98065
50549,710000,2630.0,98065
50550,740000,3210.0,98065
50552,795000,3130.0,98065
50553,825000,2870.0,98065
50555,800000,2770.0,98065
50556,910000,3240.0,98065
50557,602500,2340.0,98065
50558,495000,1450.0,98065
50560,872000,3460.0,98065
50562,840000,2750.0,98065
50564,890000,2750.0,98065
50567,783000,2930.0,98065
50568,745000,2860.0,98065
50569,830000,2970.0,98065
50570,840000,2920.0,98065
50571,698000,2730.0,98065
50574,1295000,4110.0,98065
50575,865000,3230.0,98065
50576,799990,2660.0,98065
50579,915000,3060.0,98065
50580,795000,2870.0,98065
50581,785000,2510.0,98065
50583,677000,2480.0,98065
50584,722500,2480.0,98065
50596,700000,2410.0,98065
50598,675000,2720.0,98065
